AABL_correct,pseudocode_correct
74,46
75,47
76,48
77,48
78,48
78,48
79,48
80,48
81,48
82,48
83,48
84,49
85,49
86,49
87,50
88,51
88,51
89,51
90,52
91,53
91,54
92,55
93,56
93,56
94,56
95,57
95,57
96,57
97,58
98,59
98,60
99,61
100,62
101,62
102,63
103,63
104,63
105,63
105,63
105,63
106,63
107,63
107,63
108,63
109,64
110,64
111,65
112,65
113,65
114,65
114,65
115,65
115,66
116,67
117,67
117,68
118,68
119,69
120,70
121,70
122,71
123,71
124,72
125,72
126,72
0,0
0,1
0,1
0,1
0,2
0,2
1,3
2,3
2,3
2,3
2,3
2,3
3,3
3,4
4,4
5,4
6,5
6,6
7,7
7,7
8,7
8,7
9,7
9,7
9,7
9,7
9,7
10,7
11,7
12,8
12,8
13,8
13,8
14,9
14,9
15,9
15,9
15,9
16,9
17,9
18,10
18,10
18,10
18,11
18,11
19,11
19,11
19,12
20,13
20,14
21,14
21,14
22,14
23,14
23,14
24,14
24,14
24,14
25,15
25,16
26,16
27,16
28,16
29,16
30,17
31,17
32,17
32,17
33,18
34,18
35,18
36,18
37,18
37,18
37,18
37,19
38,19
39,19
39,19
40,19
40,19
41,19
41,19
42,19
43,20
43,20
44,21
44,22
44,22
44,23
45,24
45,24
45,25
45,25
45,26
46,26
47,26
47,26
47,27
48,27
48,27
49,27
50,27
50,28
51,28
52,28
52,28
53,28
54,28
55,28
56,28
56,28
57,29
58,29
59,29
60,29
60,30
61,30
62,30
62,30
63,31
63,32
64,32
64,33
65,34
66,34
66,35
66,35
67,36
68,36
69,36
69,36
70,36
71,36
72,37
73,38
74,39
75,39
75,39
76,40
76,40
77,40
78,40
78,40
78,41
78,41
79,42
80,42
81,42
82,42
83,43
84,43
85,43
85,43
86,43
86,43
87,43
88,43
89,43
90,43
91,44
91,44
92,44
93,45
94,45
95,46
96,47
97,47
98,48
98,48
99,48
100,48
100,48
101,49
102,49
103,49
104,50
105,51
106,52
106,52
107,52
108,53
109,53
110,54
111,54
112,55
113,56
113,57
114,57
115,57
116,57
117,58
118,58
119,58
119,58
120,59
120,59
121,60
122,60
123,60
0,0
0,1
0,1
1,1
2,2
2,2
3,3
3,4
4,5
4,5
4,6
4,6
5,7
6,8
6,9
6,9
6,9
6,9
7,10
7,10
7,10
7,10
8,11
8,11
8,11
8,11
8,12
8,12
9,13
9,13
9,13
9,13
9,13
10,13
11,13
12,14
13,14
14,15
15,16
16,17
16,17
16,17
16,18
17,19
17,20
17,20
17,20
18,21
19,21
20,22
20,22
20,22
20,22
21,23
21,23
21,23
22,24
23,24
23,24
24,25
25,25
26,26
27,27
27,28
27,28
28,28
29,29
30,30
30,30
30,30
30,31
31,31
31,32
32,32
32,33
32,34
33,35
34,36
34,36
34,36
35,36
35,37
36,38
36,39
36,39
37,40
38,40
39,40
39,40
39,41
39,42
39,43
40,44
41,44
41,45
41,45
42,46
42,46
42,47
43,48
44,48
45,48
46,49
47,49
48,50
49,51
49,51
50,51
50,51
51,51
52,51
53,51
54,52
55,53
55,54
56,54
56,55
56,56
56,56
56,56
56,57
57,57
58,58
59,59
60,59
61,59
62,59
62,60
63,60
64,60
64,60
65,61
66,62
67,62
68,62
69,63
70,63
71,63
72,64
73,64
74,65
74,65
75,65
76,65
77,66
77,67
78,67
78,68
79,69
80,69
80,69
81,69
81,70
82,70
83,71
84,72
84,72
85,73
86,73
87,73
88,74
89,74
90,74
90,75
91,76
92,76
93,77
94,77
95,78
96,79
97,79
98,79
98,79
99,79
100,79
100,79
101,79
102,79
103,79
104,80
105,81
106,81
107,81
108,81
109,82
110,82
111,82
112,82
112,82
113,82
114,82
115,82
116,82
117,83
117,83
118,83
118,84
118,84
119,84
120,84
0,0
0,0
1,1
1,1
1,1
2,2
2,2
2,2
2,2
3,3
3,3
4,4
4,4
5,5
5,5
6,6
6,6
6,6
6,6
6,6
6,7
6,8
7,8
7,9
8,9
8,9
8,9
8,9
9,9
9,9
9,10
10,11
10,11
10,11
10,11
10,11
10,11
10,12
11,13
11,13
11,13
12,13
13,13
14,14
14,14
15,14
15,15
15,16
16,16
16,16
16,16
16,16
16,17
16,17
16,17
16,17
16,18
16,18
16,18
16,18
16,19
17,19
18,20
18,20
18,21
18,22
19,23
20,23
20,23
20,23
20,23
21,24
22,24
23,25
24,26
25,26
26,27
26,27
27,27
27,27
28,28
28,29
28,29
29,29
29,29
30,30
30,30
30,31
31,32
32,32
32,33
32,34
32,35
33,36
34,37
35,37
36,37
37,37
38,38
39,38
40,38
41,38
42,38
42,38
42,38
43,38
44,38
44,38
45,38
45,39
46,39
46,40
47,40
48,40
49,41
50,41
51,42
52,43
53,43
54,43
55,43
56,44
56,45
57,46
57,46
58,47
58,47
59,48
60,48
61,49
62,49
63,50
64,51
65,52
65,52
66,52
67,53
68,53
68,53
69,53
70,53
71,53
71,53
72,53
73,53
74,54
75,55
76,55
77,56
78,56
79,56
80,56
81,56
81,56
82,57
83,57
84,57
85,58
86,58
87,58
87,58
88,58
88,58
89,58
90,59
91,60
92,60
93,60
93,60
94,60
95,60
96,61
97,62
97,62
98,62
99,62
100,63
101,64
102,64
103,64
104,65
105,65
106,66
107,66
108,66
109,67
110,67
111,68
112,69
113,69
113,69
113,70
114,71
115,72
116,72
116,72
117,73
118,73
119,73
120,74
0,0
0,0
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,2
0,2
1,2
2,3
2,4
2,4
3,4
4,4
4,4
4,4
4,5
4,5
4,5
5,6
5,6
5,6
5,6
5,6
6,6
6,6
6,6
6,6
6,6
6,7
7,8
8,8
8,9
9,9
9,9
9,9
9,10
9,10
9,10
10,10
10,10
10,10
10,11
10,11
10,11
11,12
12,12
12,13
13,14
14,15
15,15
16,16
17,16
17,16
17,16
17,17
18,17
18,17
19,17
20,18
21,18
22,18
22,18
23,18
23,18
23,18
24,19
25,19
26,19
27,20
27,21
27,21
28,21
28,21
29,21
29,21
30,21
31,21
31,21
31,21
32,21
33,21
34,21
34,21
34,21
34,21
34,21
35,21
36,21
37,22
38,23
38,24
39,25
40,25
40,26
40,26
41,26
41,26
42,27
42,27
42,28
43,28
44,28
44,28
44,28
44,28
45,29
46,30
47,31
48,32
49,32
49,32
49,32
50,32
51,32
51,33
52,34
53,35
54,36
55,36
55,36
56,36
56,36
57,36
57,37
57,37
58,37
59,37
60,38
61,38
62,39
63,39
64,39
64,39
65,40
65,40
65,41
66,41
66,41
67,42
68,43
69,43
70,43
71,43
72,44
72,44
73,45
74,45
74,45
74,45
75,45
76,45
77,45
77,45
78,45
78,46
78,46
78,46
78,46
79,46
79,46
79,47
80,48
80,49
81,50
82,50
83,51
83,52
84,52
85,53
86,53
87,54
88,54
89,54
90,54
90,55
91,56
92,57
92,57
93,58
94,58
95,59
96,59
97,60
98,61
99,61
100,61
101,61
102,62
102,63
103,63
104,64
105,64
106,64
107,64
108,64
0,0
0,0
0,0
1,1
1,1
1,1
1,2
2,2
2,2
2,2
3,3
3,4
3,4
4,4
4,4
4,4
5,5
6,6
6,6
6,6
7,6
7,7
7,8
7,8
7,9
7,9
8,9
9,10
9,11
9,12
9,13
10,13
10,14
10,15
11,15
11,15
11,15
11,15
11,15
11,15
11,15
11,16
12,16
12,17
12,18
12,18
12,19
12,19
13,20
13,20
13,21
13,22
13,22
13,22
13,23
14,23
14,23
14,23
14,23
15,24
16,25
17,26
18,26
19,26
20,27
20,27
21,28
22,28
22,28
23,29
24,29
25,29
25,29
25,29
25,30
25,30
25,30
25,30
26,30
27,30
28,30
29,30
29,30
30,30
31,30
31,31
32,31
33,31
34,32
35,32
36,32
37,32
38,33
39,34
40,35
41,36
41,36
41,36
42,36
43,37
43,37
43,37
44,38
45,38
46,38
46,39
46,39
47,40
47,40
48,40
49,41
50,41
51,41
51,41
52,41
53,41
53,42
54,42
55,42
56,43
57,44
58,44
59,44
60,45
60,46
61,46
61,46
62,46
62,46
62,46
63,47
64,47
64,47
65,47
66,48
67,49
68,49
69,49
69,49
70,50
71,51
72,52
73,52
74,53
75,53
76,53
76,53
77,53
77,54
77,55
78,56
79,57
80,58
81,58
81,59
81,59
82,60
83,60
84,60
85,60
86,60
87,61
88,62
88,63
88,63
89,63
90,64
91,65
92,66
93,66
94,67
95,68
96,68
97,68
98,68
99,68
100,68
101,68
102,68
102,68
103,69
104,69
105,69
106,69
107,69
108,70
108,71
109,72
110,72
111,73
112,74
112,74
113,75
114,75
115,76
116,76
117,77
118,77
119,77
120,77
0,0
0,0
0,0
1,1
1,1
2,2
2,3
3,3
4,4
4,4
4,4
4,4
4,4
5,4
6,5
6,5
6,5
6,5
6,5
6,5
6,6
6,6
7,6
8,6
8,6
8,6
8,6
8,6
9,7
9,7
10,7
10,7
10,7
10,7
10,7
10,8
10,8
10,8
11,8
12,9
12,10
12,10
12,10
12,10
12,10
12,10
13,10
14,10
14,10
14,10
15,10
15,10
15,10
16,11
17,12
18,12
19,13
19,13
19,14
19,14
20,15
20,15
20,16
21,16
22,16
23,17
23,17
23,18
24,18
24,18
24,18
24,18
25,19
26,20
27,20
28,20
29,20
30,21
31,21
31,21
32,22
33,23
33,24
33,25
34,26
34,26
34,26
34,26
35,27
36,28
37,28
37,28
38,28
39,28
39,29
39,29
39,29
40,30
41,30
42,30
42,30
43,30
44,31
45,32
46,33
47,33
48,34
49,34
50,35
51,35
52,35
52,35
52,36
53,37
54,37
55,37
56,38
57,39
58,39
58,39
58,39
59,39
60,39
60,40
61,41
61,41
62,41
63,41
64,42
64,42
64,43
65,43
66,43
67,44
67,45
68,46
69,47
69,47
70,48
70,49
71,49
72,49
73,50
74,50
75,50
76,51
77,52
78,52
78,52
79,53
80,53
80,53
80,53
80,53
81,54
82,55
82,55
83,55
84,56
84,57
85,58
86,58
86,58
87,58
88,59
89,59
89,59
90,60
90,60
91,60
91,61
92,61
93,62
94,62
95,63
96,63
97,63
98,64
99,64
99,64
100,64
101,65
102,65
102,65
103,65
104,65
105,65
106,66
106,67
107,67
108,67
108,67
109,68
109,69
110,69
111,70
112,71
113,71
114,71
115,71
0,0
0,1
1,2
2,3
3,4
4,5
4,5
4,5
4,5
4,5
4,5
4,5
5,6
5,7
5,7
5,7
6,7
6,7
6,8
6,8
7,9
7,10
8,11
9,12
10,12
11,12
11,12
11,12
11,12
11,12
11,12
11,12
11,12
11,13
11,13
12,14
13,15
14,16
14,16
15,16
15,16
15,16
15,16
16,16
16,17
16,17
16,17
16,18
16,18
16,19
16,19
16,20
17,21
18,22
19,22
19,22
20,23
20,24
20,24
21,25
21,25
22,26
23,26
23,26
24,27
25,27
26,28
26,28
27,28
28,29
29,29
30,30
31,31
32,31
33,31
33,31
34,31
35,31
36,32
36,32
37,32
38,33
38,34
39,34
39,34
39,34
40,34
40,34
40,34
40,35
41,36
42,37
42,37
42,37
43,38
43,38
43,39
43,40
44,40
44,40
44,40
44,40
45,40
46,40
47,41
48,41
49,42
50,42
51,42
52,43
52,44
53,44
53,44
54,45
55,45
56,45
56,45
56,45
57,45
58,45
59,46
59,47
60,47
61,47
62,47
63,48
63,49
64,49
65,49
66,50
67,50
68,51
68,51
69,52
70,52
71,53
71,54
72,55
73,56
74,56
74,56
75,57
75,57
76,57
77,58
78,58
79,59
80,59
81,60
82,60
83,60
84,61
85,62
86,62
87,63
88,64
88,64
89,65
90,65
91,66
92,67
92,67
92,68
92,69
93,70
94,71
95,72
96,72
97,73
97,73
97,73
98,73
99,73
100,74
101,74
101,74
102,74
103,75
104,75
104,76
105,76
106,76
107,77
108,78
109,78
110,78
110,79
111,79
112,79
112,79
112,80
113,81
114,81
115,81
115,82
116,83
116,83
117,83
118,83
119,84
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
1,2
1,2
1,2
2,2
2,2
2,2
3,3
3,3
4,4
5,4
5,4
5,4
5,4
6,4
6,5
6,5
6,5
6,6
6,6
6,6
6,7
6,8
6,8
6,8
6,8
6,8
6,8
7,8
8,9
8,10
9,11
10,11
11,11
12,12
13,12
14,12
15,12
15,12
16,13
17,13
18,14
18,15
19,15
19,15
19,15
19,15
19,16
20,16
20,16
21,16
21,17
22,17
22,17
22,17
23,17
23,17
24,18
25,18
26,18
26,19
26,19
27,19
27,19
28,19
29,19
30,19
31,20
32,20
33,20
34,21
35,21
36,21
37,22
37,22
38,22
38,22
39,22
40,22
41,23
41,23
41,24
41,24
42,24
43,24
43,24
44,24
45,25
45,25
46,26
47,27
48,28
49,28
50,29
50,29
50,30
51,30
51,30
52,30
53,30
54,30
55,30
55,30
56,31
56,32
56,32
57,32
58,33
59,33
60,34
60,35
61,35
62,35
63,35
63,36
63,37
64,38
64,38
65,38
66,39
66,39
67,40
68,41
69,41
69,41
70,42
70,43
70,43
71,44
72,45
73,45
73,45
73,46
74,46
74,47
75,47
76,47
77,48
77,48
78,48
79,49
80,50
81,51
82,52
83,53
84,54
85,55
86,55
87,56
88,56
89,56
90,56
91,56
92,56
93,56
93,56
94,56
94,56
94,56
95,56
95,56
96,57
96,57
97,57
98,57
99,57
100,58
100,58
101,59
101,59
102,59
103,59
104,60
105,60
106,60
107,60
107,61
108,61
109,61
110,61
111,62
112,62
113,62
114,63
115,63
116,64
116,64
117,64
118,64
119,65
120,65
121,66
121,67
